State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Kerala,Kollam,Kottarakkara,Cucumbar(Kheera),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Elephant Yam (Suran),Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Ginger(Green),Other,FAQ,30000.0,30000.0,30000.0
Kerala,Kollam,Kottarakkara,Green Chilli,Other,FAQ,10000.0,10000.0,10000.0
Kerala,Kollam,Kottarakkara,Little gourd (Kundru),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Onion,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Potato,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Pumpkin,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Snakeguard,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Tapioca,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Tomato,Other,FAQ,11000.0,11000.0,11000.0
Kerala,Kottayam,Athirampuzha,Ashgourd,Ashgourd,FAQ,1800.0,2000.0,1900.0
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,5500.0,5900.0,5700.0
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,2200.0,2600.0,2400.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Nendra Bale,Medium,5000.0,5500.0,5200.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,5300.0,5700.0,5500.0
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,4600.0,5000.0,4800.0
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,5200.0,5600.0,5400.0
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,Bottle Gourd,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,2600.0,3000.0,2800.0
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,FAQ,5600.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),Cowpea (Veg),FAQ,5300.0,5700.0,5500.0
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Kallachi,Green Chilli,Green Chilly,FAQ,7300.0,7700.0,7500.0
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,2000.0,2400.0,2200.0
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,1800.0,2200.0,2000.0
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1700.0,1900.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,4600.0,4800.0,4700.0
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,1400.0,1600.0,1500.0
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,Other,FAQ,3300.0,3500.0,3400.0
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,3900.0,4100.0,4000.0
Kerala,Kozhikode(Calicut),Palayam,Bhindi(Ladies Finger),Other,FAQ,3100.0,3300.0,3200.0
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Bitter Gourd,FAQ,3900.0,4100.0,4000.0
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Other,FAQ,3900.0,4100.0,4000.0
Kerala,Kozhikode(Calicut),Palayam,Bottle gourd,Other,FAQ,1900.0,2100.0,2000.0
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,1700.0,1900.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,1900.0,2100.0,2000.0
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,FAQ,4300.0,4500.0,4400.0
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,1400.0,1600.0,1500.0
Kerala,Kozhikode(Calicut),Palayam,Cluster beans,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Kozhikode(Calicut),Palayam,Coconut Seed,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,FAQ,4500.0,4700.0,4600.0
Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),Other,FAQ,1700.0,1900.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,2100.0,2300.0,2200.0
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),Other,FAQ,4900.0,5100.0,5000.0
Kerala,Kozhikode(Calicut),Palayam,Green Chilli,Other,FAQ,5400.0,5600.0,5500.0
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,1300.0,1500.0,1400.0
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,1500.0,1700.0,1600.0
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,1900.0,2100.0,2000.0
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2900.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Perambra,Amphophalus,Amphophalus,FAQ,5700.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,2400.0,2900.0,2500.0
Kerala,Kozhikode(Calicut),Perambra,Beetroot,Other,FAQ,4700.0,5000.0,4900.0
Kerala,Kozhikode(Calicut),Perambra,Bhindi(Ladies Finger),Other,FAQ,4100.0,4600.0,4200.0
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,Other,FAQ,5700.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Perambra,Brinjal,Other,FAQ,2400.0,2800.0,2500.0
Kerala,Kozhikode(Calicut),Perambra,Cabbage,Other,FAQ,2500.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Perambra,Capsicum,Capsicum,FAQ,9900.0,10000.0,10000.0
Kerala,Kozhikode(Calicut),Perambra,Carrot,Other,FAQ,5200.0,5500.0,5300.0
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,3200.0,3500.0,3300.0
Kerala,Kozhikode(Calicut),Perambra,Cluster beans,Other,FAQ,3400.0,3600.0,3500.0
Kerala,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,2200.0,2600.0,2300.0
Kerala,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,5500.0,6500.0,5800.0
Kerala,Kozhikode(Calicut),Thamarassery,Ashgourd,Other,FAQ,1700.0,2400.0,1900.0
Kerala,Kozhikode(Calicut),Thamarassery,Banana - Green,Banana - Green,FAQ,3800.0,4500.0,4200.0
Kerala,Kozhikode(Calicut),Thamarassery,Beetroot,Other,FAQ,3200.0,3900.0,3400.0
Kerala,Kozhikode(Calicut),Thamarassery,Bhindi(Ladies Finger),Other,FAQ,3500.0,4200.0,3600.0
Kerala,Kozhikode(Calicut),Thamarassery,Bitter gourd,Other,FAQ,4600.0,6000.0,4800.0
Kerala,Kozhikode(Calicut),Thamarassery,Brinjal,Other,FAQ,1800.0,2400.0,2100.0
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,1800.0,2400.0,1900.0
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,FAQ,5600.0,6400.0,5700.0
Kerala,Kozhikode(Calicut),Thamarassery,Cluster beans,Other,FAQ,3200.0,3700.0,3400.0
Kerala,Kozhikode(Calicut),Thamarassery,Colacasia,Colacasia,FAQ,6000.0,7000.0,6300.0
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,FAQ,3800.0,5000.0,4300.0
Kerala,Kozhikode(Calicut),Thamarassery,Cucumbar(Kheera),Other,FAQ,1600.0,2300.0,1700.0
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,2500.0,3300.0,2700.0
Kerala,Kozhikode(Calicut),Thamarassery,French Beans (Frasbean),Other,FAQ,6000.0,6500.0,6300.0
Kerala,Kozhikode(Calicut),Thamarassery,Green Chilli,Other,FAQ,7800.0,10000.0,8500.0
Kerala,Kozhikode(Calicut),Thamarassery,Onion,Other,FAQ,1900.0,2500.0,2300.0
Kerala,Kozhikode(Calicut),Thamarassery,Potato,Other,FAQ,2300.0,2700.0,2400.0
Kerala,Kozhikode(Calicut),Thamarassery,Pumpkin,Other,FAQ,1700.0,2400.0,1900.0
Kerala,Kozhikode(Calicut),Thamarassery,Snakeguard,Other,FAQ,2600.0,3500.0,2800.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bhindi(Ladies Finger),Bhindi,FAQ,3600.0,3900.0,3900.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bitter gourd,Bitter Gourd,FAQ,4000.0,4300.0,4300.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bottle gourd,Bottle Gourd,FAQ,2200.0,2500.0,2500.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Brinjal,Brinjal,FAQ,1700.0,2000.0,2000.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,4300.0,4600.0,4600.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),Cowpea (Veg),FAQ,5200.0,5500.0,5500.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cucumbar(Kheera),Cucumbar,FAQ,1300.0,1600.0,1600.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Drumstick,Drumstick,FAQ,2200.0,2500.0,2500.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),French Beans (Frasbean),French Beans (Frasbean),FAQ,6500.0,6800.0,6800.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Onion,Onion,FAQ,2000.0,2300.0,2300.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Potato,Potato,FAQ,2300.0,2600.0,2600.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,1500.0,1800.0,1800.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,2000.0,2300.0,2300.0
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,3500.0,3700.0,3600.0
Kerala,Malappuram,Kondotty,Amphophalus,Other,FAQ,5400.0,5600.0,5500.0
Kerala,Malappuram,Kondotty,Apple,Other,Medium,12500.0,13500.0,13000.0
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Banana - Green,Other,FAQ,4000.0,4200.0,4100.0
Kerala,Malappuram,Kondotty,Beetroot,Other,FAQ,2500.0,2700.0,2600.0
Kerala,Malappuram,Kondotty,Bhindi(Ladies Finger),Other,FAQ,3500.0,3700.0,3600.0
Kerala,Malappuram,Kondotty,Bitter gourd,Other,FAQ,6000.0,6200.0,6100.0
Kerala,Malappuram,Kondotty,Bottle gourd,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,Brinjal,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Cabbage,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Carrot,Other,FAQ,5800.0,6000.0,5900.0
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Cluster beans,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,FAQ,4000.0,4200.0,4100.0
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,French Beans (Frasbean),Other,FAQ,5800.0,6000.0,5900.0
Kerala,Malappuram,Kondotty,Garlic,Other,FAQ,15500.0,16000.0,15500.0
Kerala,Malappuram,Kondotty,Green Chilli,Other,FAQ,9000.0,9200.0,9100.0
Kerala,Malappuram,Kondotty,Lemon,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Mango,Other,Medium,7000.0,7200.0,7100.0
Kerala,Malappuram,Kondotty,Onion,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Malappuram,Kondotty,Potato,Other,FAQ,2700.0,2900.0,2800.0
Kerala,Malappuram,Kondotty,Pumpkin,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Snakeguard,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Malappuram,Kondotty,Tomato,Other,FAQ,8800.0,9000.0,8900.0
Kerala,Malappuram,Manjeri,Amaranthus,Other,FAQ,1800.0,1900.0,1850.0
Kerala,Malappuram,Manjeri,Apple,Other,Large,16500.0,16600.0,16550.0
Kerala,Malappuram,Manjeri,Ashgourd,Other,FAQ,2600.0,2700.0,2650.0
Kerala,Malappuram,Manjeri,Banana,Other,Large,5000.0,5100.0,5050.0
Kerala,Malappuram,Manjeri,Banana - Green,Banana - Green,FAQ,4600.0,4700.0,4650.0
Kerala,Malappuram,Manjeri,Beetroot,Other,FAQ,2800.0,2900.0,2850.0
Kerala,Malappuram,Manjeri,Bengal Gram(Gram)(Whole),Bold,FAQ,6200.0,6300.0,6250.0
Kerala,Malappuram,Manjeri,Bhindi(Ladies Finger),Other,FAQ,4000.0,4100.0,4050.0
Kerala,Malappuram,Manjeri,Bitter gourd,Other,FAQ,5400.0,5500.0,5450.0
Kerala,Malappuram,Manjeri,Bottle gourd,Other,FAQ,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Brinjal,Other,FAQ,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,2300.0,2400.0,2350.0
Kerala,Malappuram,Manjeri,Capsicum,Other,FAQ,9000.0,9100.0,9050.0
Kerala,Malappuram,Manjeri,Carrot,Other,FAQ,5000.0,5100.0,5050.0
Kerala,Malappuram,Manjeri,Cauliflower,Other,FAQ,2700.0,2800.0,2750.0
Kerala,Malappuram,Manjeri,Chikoos(Sapota),Other,Large,3800.0,3900.0,3850.0
Kerala,Malappuram,Manjeri,Coconut,Other,FAQ,2500.0,2600.0,2550.0
Kerala,Malappuram,Manjeri,Colacasia,Other,FAQ,4500.0,4600.0,4550.0
Kerala,Malappuram,Manjeri,Coriander(Leaves),Coriander,FAQ,6500.0,6600.0,6550.0
Kerala,Malappuram,Manjeri,Cowpea(Veg),Other,FAQ,4900.0,5000.0,4950.0
Kerala,Malappuram,Manjeri,Cucumbar(Kheera),Other,FAQ,1300.0,1400.0,1350.0
Kerala,Malappuram,Manjeri,Drumstick,Other,FAQ,3200.0,3300.0,3250.0
Kerala,Malappuram,Manjeri,Elephant Yam (Suran),Other,FAQ,5500.0,5600.0,5550.0
Kerala,Malappuram,Manjeri,French Beans (Frasbean),French Beans (Frasbean),FAQ,5100.0,5200.0,5150.0
Kerala,Malappuram,Manjeri,Grapes,Other,Large,4900.0,5000.0,4950.0
Kerala,Malappuram,Manjeri,Green Chilli,Other,FAQ,7400.0,7500.0,7450.0
Kerala,Malappuram,Manjeri,Green Gram (Moong)(Whole),Bold,FAQ,10500.0,10600.0,10550.0
Kerala,Malappuram,Manjeri,Lime,Other,FAQ,3100.0,3200.0,3150.0
Kerala,Malappuram,Manjeri,Little gourd (Kundru),Other,FAQ,3300.0,3400.0,3350.0
Kerala,Malappuram,Manjeri,Mango,Other,Large,4000.0,4100.0,4050.0
Kerala,Malappuram,Manjeri,Mousambi(Sweet Lime),Other,Large,4500.0,4600.0,4550.0
Kerala,Malappuram,Manjeri,Onion,Other,FAQ,1900.0,2000.0,1950.0
Kerala,Malappuram,Manjeri,Papaya,Papaya,Large,2400.0,2500.0,2450.0
Kerala,Malappuram,Manjeri,Pepper ungarbled,Other,FAQ,46800.0,46900.0,46850.0
Kerala,Malappuram,Manjeri,Pineapple,Other,Large,5100.0,5200.0,5150.0
Kerala,Malappuram,Manjeri,Potato,Other,FAQ,2400.0,2500.0,2450.0
Kerala,Malappuram,Manjeri,Pumpkin,Other,FAQ,1800.0,1900.0,1850.0
Kerala,Malappuram,Manjeri,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,3700.0,3800.0,3750.0
Kerala,Malappuram,Manjeri,Rice,Other,FAQ,4400.0,4500.0,4450.0
Kerala,Malappuram,Manjeri,Snakeguard,Other,FAQ,2600.0,2700.0,2650.0
Kerala,Malappuram,Manjeri,Tapioca,Other,FAQ,3200.0,3300.0,3250.0
Kerala,Malappuram,Manjeri,Tomato,Other,FAQ,9900.0,10000.0,9950.0
Kerala,Malappuram,Manjeri,Water Melon,Other,Large,1600.0,1700.0,1650.0
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,3600.0,4000.0,3800.0
Kerala,Pathanamthitta,Kuttoor,Ashgourd,Ashgourd,FAQ,2600.0,3000.0,2800.0
Kerala,Pathanamthitta,Kuttoor,Banana,Nendra Bale,Large,5600.0,6000.0,5800.0
Kerala,Pathanamthitta,Kuttoor,Banana,Palayamthodan,Large,1600.0,2000.0,1800.0
Kerala,Pathanamthitta,Kuttoor,Bhindi(Ladies Finger),Bhindi,FAQ,4600.0,5000.0,4800.0
Kerala,Pathanamthitta,Kuttoor,Bitter gourd,Bitter Gourd,FAQ,5600.0,6000.0,5800.0
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,5600.0,6000.0,5800.0
Kerala,Pathanamthitta,Kuttoor,Coconut Oil,Copra Oil,FAQ,14200.0,14600.0,14400.0
Kerala,Pathanamthitta,Kuttoor,Coconut Seed,Other,FAQ,3600.0,4000.0,3800.0
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),Cowpea (Veg),FAQ,5600.0,6000.0,5800.0
Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,FAQ,1600.0,2000.0,1800.0
Kerala,Pathanamthitta,Kuttoor,Elephant Yam (Suran),Other,FAQ,6600.0,7000.0,6800.0
Kerala,Pathanamthitta,Kuttoor,Pepper ungarbled,Other,FAQ,57400.0,57800.0,57600.0
Kerala,Pathanamthitta,Kuttoor,Rubber,RSS-4,FAQ,14900.0,15300.0,15100.0
Kerala,Pathanamthitta,Kuttoor,Snakeguard,Snakeguard,FAQ,3600.0,4000.0,3800.0
Kerala,Pathanamthitta,Kuttoor,Tapioca,Tapioca,FAQ,2600.0,3000.0,2800.0
Kerala,Thirssur,Chavakkad,Beetroot,Other,FAQ,2800.0,3600.0,3600.0
Kerala,Thirssur,Chavakkad,Bhindi(Ladies Finger),Other,FAQ,4000.0,4800.0,4800.0
Kerala,Thirssur,Chavakkad,Cabbage,Other,FAQ,2000.0,3200.0,3000.0
Kerala,Thirssur,Chavakkad,Carrot,Other,FAQ,4800.0,6000.0,6000.0
Kerala,Thirssur,Chavakkad,Cauliflower,Other,FAQ,3000.0,4000.0,3800.0
Kerala,Thirssur,Chavakkad,Cowpea(Veg),Other,FAQ,3000.0,4000.0,4000.0
Kerala,Thirssur,Chavakkad,Elephant Yam (Suran),Other,FAQ,4800.0,6000.0,6000.0
Kerala,Thirssur,Chavakkad,Lime,Other,Medium,4000.0,5000.0,5000.0
Kerala,Thirssur,Chavakkad,Mango (Raw-Ripe),Other,FAQ,4000.0,5000.0,5000.0
Kerala,Thirssur,Chavakkad,Snakeguard,Other,FAQ,3000.0,4000.0,3800.0
Kerala,Thirssur,Kodungalloor,Banana - Green,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Thirssur,Kodungalloor,Tapioca,Other,FAQ,2000.0,2000.0,2000.0
Kerala,Thirssur,Mattathur,Banana,Nendra Bale,Medium,4000.0,4500.0,4200.0
Kerala,Thirssur,Mattathur,Banana,Palayamthodan,Medium,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Banana,Robusta,Medium,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Cucumbar(Kheera),Cucumbar,FAQ,2000.0,3000.0,2500.0
Kerala,Thirssur,Mattathur,Tapioca,Tapioca,FAQ,2000.0,2200.0,2000.0
Kerala,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,2000.0,2200.0,2100.0
Kerala,Thirssur,Thrissur,Arecanut(Betelnut/Supari),Other,FAQ,33000.0,33000.0,33000.0
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,FAQ,2000.0,2200.0,2100.0
Kerala,Thirssur,Thrissur,Banana,Banana - Ripe,Medium,5000.0,5500.0,5000.0
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Large,2800.0,3000.0,2800.0
Kerala,Thirssur,Thrissur,Banana,Robusta,Medium,2500.0,2600.0,2500.0
Kerala,Thirssur,Thrissur,Banana - Green,Banana - Green,FAQ,4800.0,5000.0,4900.0
Kerala,Thirssur,Thrissur,Beetroot,Beetroot,FAQ,3000.0,3000.0,3000.0
Kerala,Thirssur,Thrissur,Bhindi(Ladies Finger),Bhindi,FAQ,3200.0,3400.0,3300.0
Kerala,Thirssur,Thrissur,Bitter gourd,Bitter Gourd,FAQ,5000.0,5500.0,5000.0
Kerala,Thirssur,Thrissur,Black pepper,Other,FAQ,47500.0,47500.0,47500.0
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,1400.0,1500.0,1400.0
Kerala,Thirssur,Thrissur,Cauliflower,Cauliflower,FAQ,3800.0,4000.0,3800.0
Kerala,Thirssur,Thrissur,Cluster beans,Cluster Beans,FAQ,7500.0,8000.0,7500.0
Kerala,Thirssur,Thrissur,Coconut Seed,Other,FAQ,2900.0,2900.0,2900.0
Kerala,Thirssur,Thrissur,Cowpea(Veg),Cowpea (Veg),FAQ,2000.0,2200.0,2100.0
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,1200.0,1300.0,1200.0
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,FAQ,2800.0,3500.0,2900.0
Kerala,Thirssur,Thrissur,Elephant Yam (Suran),Other,FAQ,4600.0,4800.0,4600.0
Kerala,Thirssur,Thrissur,Green Chilli,Green Chilly,FAQ,7800.0,8000.0,7900.0
Kerala,Thirssur,Thrissur,Lemon,Other,FAQ,2500.0,2600.0,2500.0
Kerala,Thirssur,Thrissur,Little gourd (Kundru),Other,FAQ,3400.0,3500.0,3400.0
Kerala,Thirssur,Thrissur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2400.0,2500.0,2400.0
Kerala,Thirssur,Thrissur,Nutmeg,Other,FAQ,30000.0,30000.0,30000.0
Kerala,Thirssur,Thrissur,Onion,Onion,FAQ,7000.0,7500.0,7100.0
Kerala,Thirssur,Thrissur,Pineapple,Pine Apple,Large,5800.0,6000.0,5900.0
Kerala,Thirssur,Thrissur,Potato,Potato,FAQ,2200.0,2500.0,2400.0
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,2000.0,2200.0,2100.0
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,2400.0,2500.0,2400.0
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,2800.0,3000.0,2800.0
Kerala,Thirssur,Thrissur,Tomato,Tomato,FAQ,1100.0,1180.0,1100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,2700.0,2900.0,2800.0
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Banana - Ripe,Medium,5000.0,5200.0,5100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Palayamthodan,Medium,2000.0,2200.0,2100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Rasakathai,Medium,6000.0,6500.0,6200.0
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Robusta,Medium,2700.0,2900.0,2800.0
Kerala,Thiruvananthapuram,Anyara(EEC),Bhindi(Ladies Finger),Bhindi,FAQ,5000.0,5800.0,5500.0
Kerala,Thiruvananthapuram,Anyara(EEC),Brinjal,Brinjal,FAQ,5500.0,5700.0,5600.0
Kerala,Thiruvananthapuram,Anyara(EEC),Brinjal,Round/Long,FAQ,4000.0,4200.0,4100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Cowpea(Veg),Cowpea (Veg),FAQ,6700.0,6900.0,6800.0
Kerala,Thiruvananthapuram,Anyara(EEC),Papaya,Other,Medium,4000.0,4200.0,4100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Pumpkin,Pumpkin,FAQ,1400.0,1600.0,1500.0
Kerala,Thiruvananthapuram,Anyara(EEC),Snakeguard,Snakeguard,FAQ,3000.0,3200.0,3100.0
Kerala,Thiruvananthapuram,Anyara(EEC),Tapioca,Tapioca,FAQ,2400.0,2600.0,2500.0
Kerala,Thiruvananthapuram,Aralamoodu,Amphophalus,Amphophalus,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Banana - Green,Banana - Green,FAQ,3000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Beetroot,Beetroot,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Bhindi(Ladies Finger),Bhindi,FAQ,3000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Bitter gourd,Bitter Gourd,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,Brinjal,FAQ,2000.0,4000.0,4000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,3000.0,3000.0,3000.0
Kerala,Thiruvananthapuram,Aralamoodu,Carrot,Carrot,FAQ,3000.0,7000.0,7000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cauliflower,Cauliflower,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cowpea(Veg),Cowpea (Veg),FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Cucumbar(Kheera),Cucumbar,FAQ,1000.0,1000.0,1000.0
Kerala,Thiruvananthapuram,Aralamoodu,Drumstick,Drumstick,FAQ,4000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Green Chilli,Green Chilly,FAQ,8000.0,8000.0,8000.0
Kerala,Thiruvananthapuram,Aralamoodu,Lemon,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Thiruvananthapuram,Aralamoodu,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,4000.0,6000.0,6000.0
